lon,lat,heat-flow (mW/m2),grid_index,dist_from_grid,VOLC_DIST,VOLC_DIST_W,LAND,CONTINENT,SV,PV,CTD,MOHO,SI,LAB,RHO_C,RHO_L,GEOID,FA,BG,DEM,EMAG2,EMAG2_CLASS,GLIM,REG,SV_SPEED,PV_SPEED
8.772,10.698,53.0,13737,15603.726695398585,149.5456378052638,0.0,1.0,2.0,-0.02141206888533166,-0.0039402858471429625,23.59799393413595,36.81912059393541,0.6294183077804878,82.17537911006647,2818.830038042391,3262.3502537337354,23.063670111829005,25.236975274924873,-54.45689624797538,874.0,-10.54115104675293,-0.02601162291549653,9.0,3.0,4.297832432010631,8.1011754880945
10.896,-4.58,46.8,9277,30509.448083369152,717.7144838755139,0.0,,,0.04422551947921649,0.0042117706280229705,26.390672017128498,27.65456050124201,-0.37529725269673464,161.30732457071025,2759.090433974272,3338.266002692884,6.107384327215442,-25.30442877536445,71.66495710813616,-1927.0,30.770566940307617,0.0741110739746254,15.0,6.0,4.586175039416684,8.167671379170237
10.954,-4.475,48.0,9421,34254.7311655254,675.9738367644536,0.0,,,0.046676727136680904,0.004394544390658609,25.677084713605808,27.516224285159563,-0.4465264066033783,161.587710746259,2766.7059837881775,3341.7102346247275,5.662778152987772,-23.53999114435058,28.678898739239603,-317.0,47.90951919555664,0.11312669882776083,15.0,6.0,4.5970081037083546,8.169220949955868
10.962,-4.471,48.4,9421,34678.745981935484,675.9738367644536,0.0,,,0.046676727136680904,0.004394544390658609,25.677084713605808,27.516224285159563,-0.4465264066033783,161.587710746259,2766.7059837881775,3341.7102346247275,5.662778152987772,-23.53999114435058,28.678898739239603,-317.0,47.90951919555664,0.11312669882776083,15.0,6.0,4.5970081037083546,8.169220949955868
11.032,-4.249,71.6,9422,20813.72227956503,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.035,-4.21,75.8,9422,21684.681667165674,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.036,-4.411,56.3,9422,24656.00726439713,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.044,-4.502,52.1,9422,31081.382483881993,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.081,-4.316,69.7,9422,15526.663657083436,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.081,-4.316,69.7,9422,15526.663657083436,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.108,-4.216,83.2,9422,14113.013595869288,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.108,-4.216,83.2,9422,14113.013595869288,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.142,-4.433,62.1,9422,18738.174452937878,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.145,-3.998,86.2,9566,25671.168576790486,677.9365574027582,0.0,1.0,2.0,0.05141839212922712,0.004903024576671154,24.712497087611524,33.47635774158513,-0.5008857249284049,169.06077416198423,2797.286475382268,3345.229440600758,5.398597433238642,-22.370733336718445,-10.090045155308168,78.0,36.26776123046875,0.086791639002164,1.0,1.0,4.617822550970267,8.173408142879033
11.149,-4.008,87.1,9566,26601.643964190684,677.9365574027582,0.0,1.0,2.0,0.05141839212922712,0.004903024576671154,24.712497087611524,33.47635774158513,-0.5008857249284049,169.06077416198423,2797.286475382268,3345.229440600758,5.398597433238642,-22.370733336718445,-10.090045155308168,78.0,36.26776123046875,0.086791639002164,1.0,1.0,4.617822550970267,8.173408142879033
11.152,-4.11,91.6,9422,20417.842293957394,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.17,-4.515,57.4,9422,26435.685990854166,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.175,-4.386,69.2,9422,12470.21286383165,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.182,-4.464,61.7,9422,20614.84882878018,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.185,-4.319,77.7,9422,5427.46951251054,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.186,-4.585,54.9,9278,22524.986042580313,754.7927829191191,0.0,,,0.04488032625971724,0.004480902490562695,24.290988408494393,29.61561989885731,-0.3699527150029164,161.99697696917022,2771.737209675035,3338.2139846676296,6.130355366392129,-24.482696592368843,45.709106132977155,-230.0,61.10930633544922,0.14217057480156797,15.0,1.0,4.589073805896524,8.16981894909867
11.192,-4.437,64.6,9422,17466.148036083563,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.193,-4.171,91.8,9422,12608.183753689853,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.198,-4.048,90.7,9422,26089.53764249361,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.199,-4.568,56.0,9278,24235.72345169845,754.7927829191191,0.0,,,0.04488032625971724,0.004480902490562695,24.290988408494393,29.61561989885731,-0.3699527150029164,161.99697696917022,2771.737209675035,3338.2139846676296,6.130355366392129,-24.482696592368843,45.709106132977155,-230.0,61.10930633544922,0.14217057480156797,15.0,1.0,4.589073805896524,8.16981894909867
11.204,-4.231,88.2,9422,5832.427487795025,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.211,-4.717,53.7,9278,7614.407447554684,754.7927829191191,0.0,,,0.04488032625971724,0.004480902490562695,24.290988408494393,29.61561989885731,-0.3699527150029164,161.99697696917022,2771.737209675035,3338.2139846676296,6.130355366392129,-24.482696592368843,45.709106132977155,-230.0,61.10930633544922,0.14217057480156797,15.0,1.0,4.589073805896524,8.16981894909867
11.212,-4.586,55.8,9278,22160.285663086783,754.7927829191191,0.0,,,0.04488032625971724,0.004480902490562695,24.290988408494393,29.61561989885731,-0.3699527150029164,161.99697696917022,2771.737209675035,3338.2139846676296,6.130355366392129,-24.482696592368843,45.709106132977155,-230.0,61.10930633544922,0.14217057480156797,15.0,1.0,4.589073805896524,8.16981894909867
11.219,-3.904,76.2,9566,13954.542451324149,677.9365574027582,0.0,1.0,2.0,0.05141839212922712,0.004903024576671154,24.712497087611524,33.47635774158513,-0.5008857249284049,169.06077416198423,2797.286475382268,3345.229440600758,5.398597433238642,-22.370733336718445,-10.090045155308168,78.0,36.26776123046875,0.086791639002164,1.0,1.0,4.617822550970267,8.173408142879033
11.222,-4.463,63.8,9422,20148.019590139476,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.225,-4.319,79.7,9422,4226.975283944796,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.226,-4.103,92.9,9422,19916.754865367377,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.229,-4.123,93.2,9422,17718.47895528197,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
11.23,-4.14,93.2,9422,15844.22775841119,715.2365832429566,0.0,1.0,2.0,0.048281398573124176,0.004681657511950734,23.75248441050249,32.4585607410589,-0.4481569458281511,167.8512891946699,2783.1931256712414,3342.3977883173734,5.2886454167643855,-26.33689975086005,9.4654606832005,-36.0,74.8028335571289,0.17143508350595096,15.0,1.0,4.604048130419769,8.171446610046882
