index	CTD	SI	LAB	MOHO	SV	PV	GEOID	FA	DEM	BG	EMAG2_CLASS	RHO_L	RHO_C	VOLC_DIST_W	REG	GLIM	lon	lat	grid_index	heat-flow (mW/m2)
0	26.85575473057468	0.090773842914819	91.79006850660022	28.75276052804945	-0.007717344724255	0.0001809788784962	1.7319733789949785	2.896229046742375	-154.0	20.95893636172529	-0.0348398111743054	3296.0872180331835	2791.529545783465	0.0	3	15	-179.927	75.076	1210727	76.0
1	28.37297978468594	-0.4435977525219232	86.18846340608198	32.56243259811265	0.011765992046613	-0.0004599984524485	1.9304467502255955	-11.843591383091214	-2.0	-11.503899536735071	-0.168425595494287	3290.83178370894	2767.0189937186	0.0	6	6	-165.833	68.1	1149632	46.0
2	23.4152172692742	0.8893508385929902	90.54415913170354	29.330056516712347	0.0288535371722155	0.011117558160594	16.034932829724966	22.610800777106224	-51.0	26.142340994408237	-0.0935121366530881	3293.991046239056	2795.12003272498	0.2883241560109379	2	15	-161.95	56.2	1041711	56.0
3	27.989477726550103	0.6027454172595149	79.70728172812083	24.003748054493222	-0.0055958495774808	-0.011414403849987	8.317889514896015	10.758942055996126	-128.0	36.02949671360562	-1.0	3299.5721629302	2758.0689076571216	0.0	4	15	-140.45	59.2	1068804	54.0
4	24.59932285030591	0.8855676924605271	98.03053004521875	35.20617863353176	0.0040579480572175	-0.0010492758287814	7.563835277742966	25.90484816792211	667.0	-86.14620844316504	0.0354927190266648	3296.335264195884	2826.1005826063138	0.0	3	1	-135.15	62.783	1101212	155.4
5	24.59932285030591	0.8855676924605271	98.03053004521875	35.20617863353176	0.0040579480572175	-0.0010492758287814	7.563835277742966	25.90484816792211	667.0	-86.14620844316504	0.0354927190266648	3296.335264195884	2826.1005826063138	0.0	3	1	-135.15	62.783	1101212	127.3
6	25.223298705649057	0.5001771668441752	77.66225309438495	30.85311269496788	-0.025170706727748	-0.0132797876198978	4.370402538029312	31.01010270966633	523.0	-77.77329254685937	-0.0331745602341914	3278.92199635862	2789.980218503213	0.0556788162071029	4	5	-133.583	58.733	1065240	79.2
7	21.57846960655013	0.3020621837473857	76.12589466212678	24.632106684393463	-0.0305321732824672	-0.0083943679906372	-5.004153758490737	17.77719886573395	-90.0	11.655222462597177	-0.0009111991053005	3283.095983295418	2783.6895141844334	0.1269296694069139	4	5	-132.05	54.783	1029267	46.0
8	21.538919431143377	0.3472533011534446	75.52385928769135	26.53171506843702	-0.0313933010074918	-0.0085747839327451	-4.612692564353306	12.26900643728638	-30.0	1.2838821934981937	-0.0967457811651641	3282.30199646399	2786.987521281554	0.5053906675831865	4	10	-131.78	55.163	1032867	71.0
9	19.971787516513917	0.2480794786553599	75.23507313121382	25.05199157379563	-0.0250475995060942	-0.0086264935228118	-8.314023683299798	-7.135704702037538	35.0	-24.328530788160663	-1.0	3280.8580034710794	2782.123142948704	0.2068455274063043	4	9	-130.583	54.017	1022079	72.2
10	21.62097895411028	0.3956711385826023	72.8213991292453	30.501057946325023	-0.0339235154517225	-0.0104563028190127	-1.295705321610105	24.41186737950899	813.0	-99.48008184057898	-0.1198637450481234	3281.6339275817427	2785.051633631384	0.894248474939564	4	3	-130.433	56.65	1047266	106.5
11	21.62097895411028	0.3956711385826023	72.8213991292453	30.501057946325023	-0.0339235154517225	-0.0104563028190127	-1.295705321610105	24.41186737950899	813.0	-99.48008184057898	-0.1198637450481234	3281.6339275817427	2785.051633631384	0.8869475610401023	4	3	-130.416	56.65	1047266	91.3
